ID,Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,Total_Conversions,Conversion_Rate,CPA,ROI,Total_Leads,Max_Leads_Source,Z_CostContact,Z_Revenue,NumWebPurchases,NumCatalogPurchases,NumStorePurchases
6274,1948,83790.0,0,0,2013-11-15,81,2,1.0,1.5,266.66666666666663,24,NumCatalogPurchases,3,11,8,10,6
1377,1954,44551.0,0,1,2013-08-31,24,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,4,1,5
454,1980,69508.0,1,0,2012-11-14,48,0,0.0,0.0,266.66666666666663,26,NumWebPurchases,3,11,11,4,11
1755,1988,45204.0,1,0,2014-04-11,93,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,1,1,4
2075,1969,72460.0,0,0,2013-11-14,56,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,3,5,7
4785,1970,77622.0,0,2,2014-04-14,3,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,6,3,11
9076,1980,30732.0,1,0,2013-01-05,44,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,1,4
7079,1962,63887.0,0,1,2012-09-08,38,0,0.0,0.0,266.66666666666663,27,NumStorePurchases,3,11,9,6,12
4653,1978,42011.0,1,0,2013-03-26,46,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
7375,1976,51369.0,0,1,2012-10-25,84,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,8,2,4
709,1952,51537.0,0,1,2012-12-09,27,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,2,2,11
460,1972,79930.0,0,0,2012-08-08,72,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,3,5,8
3726,1986,34320.0,1,0,2014-02-16,66,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
6798,1966,37070.0,1,1,2013-03-20,30,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,5,1,8
5341,1962,81975.0,0,1,2013-01-05,2,1,1.0,3.0,266.66666666666663,13,NumWebPurchases,3,11,6,3,4
1606,1971,38590.0,1,0,2013-05-15,65,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
9617,1951,15033.0,0,0,2014-04-16,37,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
3233,1965,62745.0,0,1,2013-03-23,89,0,0.0,0.0,266.66666666666663,26,NumStorePurchases,3,11,7,8,11
89,1975,22212.0,1,0,2013-12-09,49,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
2936,1982,23661.0,1,0,2013-12-04,46,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9449,1958,79761.0,0,1,2013-10-04,32,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,5,2,11
7297,1973,7500.0,1,0,2013-12-26,54,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
11004,1893,60182.0,0,1,2014-05-17,23,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
313,1968,73455.0,0,0,2013-10-28,98,1,1.0,3.0,266.66666666666663,21,NumStorePurchases,3,11,6,5,10
9940,1958,64961.0,0,1,2012-12-23,97,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,6,4,4
10735,1971,22804.0,1,0,2013-07-31,75,0,0.0,0.0,266.66666666666663,4,NumWebPurchases,3,11,2,0,2
9529,1990,73687.0,0,0,2013-11-28,8,1,1.0,3.0,266.66666666666663,21,NumCatalogPurchases,3,11,3,9,9
6439,1958,61074.0,0,1,2012-08-17,37,0,0.0,0.0,266.66666666666663,24,NumWebPurchases,3,11,11,5,8
7411,1964,31686.0,1,1,2014-06-05,31,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2176,1972,80134.0,1,0,2013-05-20,40,3,1.0,1.0,266.66666666666663,14,NumStorePurchases,3,11,5,3,6
9265,1953,75027.0,0,1,2013-01-09,74,0,0.0,0.0,266.66666666666663,19,NumWebPurchases,3,11,9,4,6
8867,1988,67546.0,0,0,2012-08-31,90,0,0.0,0.0,266.66666666666663,19,NumCatalogPurchases,3,11,4,10,5
8932,1969,65176.0,0,1,2012-10-29,57,0,0.0,0.0,266.66666666666663,21,NumWebPurchases,3,11,9,6,6
10236,1975,31160.0,1,0,2013-09-16,59,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
6340,1985,29938.0,1,0,2013-10-27,52,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10089,1974,102692.0,0,0,2013-04-05,5,4,1.0,0.75,266.66666666666663,28,NumStorePurchases,3,11,6,9,13
2227,1958,26490.0,0,0,2012-09-22,92,0,0.0,0.0,266.66666666666663,9,NumStorePurchases,3,11,3,1,5
10992,1967,75702.0,1,1,2012-08-29,77,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,4,6,11
5304,1974,30899.0,1,0,2012-10-13,35,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
309,1961,63342.0,0,1,2012-10-16,48,1,1.0,3.0,266.66666666666663,16,NumWebPurchases,3,11,8,3,5
3406,1964,45989.0,0,1,2012-10-22,97,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,3,2,7
2661,1964,18701.0,1,1,2013-06-04,95,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
3153,1957,40737.0,2,1,2013-12-08,24,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
10264,1979,15287.0,1,0,2012-10-10,60,1,1.0,3.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
1184,1968,69674.0,0,2,2013-05-22,46,0,0.0,0.0,266.66666666666663,22,NumWebPurchases,3,11,10,2,10
4200,1970,44159.0,1,0,2014-06-17,85,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,1,6
9396,1978,37717.0,1,0,2012-11-23,31,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
2387,1952,43776.0,1,1,2013-02-03,9,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,2,4
6690,1966,38179.0,1,1,2013-03-14,30,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
1225,1963,80124.0,0,0,2014-06-26,47,1,1.0,3.0,266.66666666666663,18,NumStorePurchases,3,11,3,7,8
9703,1970,38097.0,1,1,2012-10-15,70,1,1.0,3.0,266.66666666666663,7,NumWebPurchases,3,11,3,2,2
291,1970,72940.0,0,0,2013-06-19,13,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,3,3,6
4557,1970,22070.0,1,0,2013-10-04,11,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,2,2,2
2379,1953,69267.0,0,0,2012-09-22,31,0,0.0,0.0,266.66666666666663,12,NumStorePurchases,3,11,3,4,5
5726,1983,31788.0,1,0,2014-03-20,15,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
3066,1975,61905.0,0,1,2014-02-04,2,0,0.0,0.0,266.66666666666663,10,NumWebPurchases,3,11,4,2,4
6336,1960,29315.0,1,1,2014-04-06,55,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
10967,1963,33378.0,1,1,2013-02-06,38,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
2304,1963,66313.0,0,1,2013-09-16,86,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,6,3,12
3445,1956,60714.0,0,0,2013-01-17,56,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,7,4,10
7828,1981,77882.0,0,0,2014-04-30,29,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,3,3,5
3762,1986,69867.0,0,0,2013-04-02,30,1,1.0,3.0,266.66666666666663,16,NumStorePurchases,3,11,3,5,8
4391,1968,63841.0,0,1,2013-04-21,64,0,0.0,0.0,266.66666666666663,21,NumWebPurchases,3,11,9,3,9
4669,1981,24480.0,1,0,2013-02-11,46,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,3,0,4
10144,1976,51369.0,0,1,2012-10-25,84,0,0.0,0.0,266.66666666666663,14,NumWebPurchases,3,11,8,2,4
8652,1946,37760.0,0,0,2012-08-31,20,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,1,6
1672,1974,65640.0,0,1,2014-03-01,74,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,5,1,8
8962,1975,44319.0,1,1,2014-04-17,18,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
9974,1974,30631.0,1,0,2013-07-12,75,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,1,2
10983,1952,75278.0,0,0,2013-01-29,17,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,6,3,13
8148,1956,50898.0,1,1,2013-01-08,88,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,6,2,12
10102,1966,79946.0,0,0,2014-05-12,19,0,0.0,0.0,266.66666666666663,21,NumCatalogPurchases,3,11,5,11,5
4697,1949,35416.0,0,0,2013-06-13,62,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,7,1,5
9262,1984,32414.0,0,0,2013-07-04,11,1,1.0,3.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
7254,1969,38361.0,1,0,2013-12-27,74,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
4543,1980,82497.0,0,0,2012-10-31,32,1,1.0,3.0,266.66666666666663,18,NumStorePurchases,3,11,2,7,9
4927,1971,16626.0,2,0,2014-01-15,76,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
10451,1965,29672.0,1,1,2013-03-12,6,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
2926,1952,55951.0,0,1,2012-08-23,62,2,1.0,1.5,266.66666666666663,20,NumStorePurchases,3,11,3,6,11
2874,1988,35388.0,1,0,2013-03-07,20,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9738,1986,42386.0,1,0,2013-01-13,43,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
7119,1982,68627.0,0,0,2013-01-12,45,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,2,3,6
3924,1965,57912.0,0,1,2014-03-17,34,1,1.0,3.0,266.66666666666663,23,NumStorePurchases,3,11,8,3,12
5827,1958,35246.0,1,1,2014-04-16,53,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
5596,1956,58821.0,0,1,2013-10-12,44,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,9,2,9
10812,1978,46377.0,1,0,2014-03-01,89,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
1717,1988,39747.0,1,0,2014-04-13,43,0,0.0,0.0,266.66666666666663,10,NumWebPurchases,3,11,5,1,4
9491,1984,23976.0,1,0,2013-12-27,68,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
9274,1961,80950.0,0,0,2013-03-28,44,1,1.0,3.0,266.66666666666663,22,NumStorePurchases,3,11,6,7,9
6609,1966,27038.0,0,0,2012-09-18,64,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
6963,1947,77457.0,0,0,2014-03-05,85,1,1.0,3.0,266.66666666666663,17,NumStorePurchases,3,11,2,5,10
4440,1964,64100.0,0,1,2013-09-10,93,1,1.0,3.0,266.66666666666663,17,NumWebPurchases,3,11,8,3,6
1379,1992,42670.0,0,0,2013-04-27,12,0,0.0,0.0,266.66666666666663,10,NumWebPurchases,3,11,4,2,4
10032,1976,12571.0,1,0,2014-01-18,86,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,1,3
2826,1967,22574.0,2,1,2013-10-28,28,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
2437,1989,51381.5,0,0,2013-06-03,69,2,1.0,1.5,266.66666666666663,23,NumStorePurchases,3,11,6,5,12
6320,1976,70893.0,0,0,2013-02-06,42,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,6,6,10
3050,1966,54198.0,1,1,2013-12-17,13,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,3,1,6
231,1956,28839.0,1,1,2014-03-11,86,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
2392,1972,40321.0,1,1,2013-07-29,59,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
9478,1985,66503.0,1,0,2012-08-14,30,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,4,3,6
113,1951,30833.0,1,1,2013-07-16,33,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2863,1970,51381.5,1,2,2013-08-23,67,2,1.0,1.5,266.66666666666663,15,NumStorePurchases,3,11,2,3,10
1802,1971,64795.0,0,1,2013-01-17,23,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,3,3,12
520,1974,34421.0,1,0,2013-07-01,81,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
8275,1965,47025.0,1,1,2014-02-09,6,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
9750,1961,64325.0,0,1,2013-02-07,41,0,0.0,0.0,266.66666666666663,18,NumWebPurchases,3,11,10,3,5
2607,1953,40464.0,0,1,2013-01-11,78,0,0.0,0.0,266.66666666666663,18,NumWebPurchases,3,11,8,2,8
7214,1957,62187.0,0,0,2013-07-05,49,0,0.0,0.0,266.66666666666663,17,NumCatalogPurchases,3,11,4,8,5
5835,1976,14849.0,1,0,2013-07-02,39,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
3896,1984,27255.0,1,0,2013-11-07,3,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10350,1950,54432.0,2,1,2013-05-09,37,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
7786,1986,29999.0,1,0,2013-02-13,22,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
2861,1983,24072.0,1,0,2013-04-16,79,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
663,1989,33996.0,0,0,2013-09-11,46,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,1,3
10675,1956,66334.0,0,1,2013-04-03,82,0,0.0,0.0,266.66666666666663,17,NumWebPurchases,3,11,9,3,5
2521,1971,35178.0,1,0,2013-01-10,10,1,1.0,3.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
9592,1983,22010.0,1,0,2013-06-30,51,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
10151,1960,62204.0,0,2,2012-09-12,38,0,0.0,0.0,266.66666666666663,21,NumStorePurchases,3,11,4,5,12
7381,1968,75693.0,0,0,2012-12-06,10,3,1.0,1.0,266.66666666666663,21,NumWebPurchases,3,11,11,4,6
4099,1972,30675.0,1,0,2012-11-12,14,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9560,1965,83003.0,0,0,2013-03-03,18,1,1.0,3.0,266.66666666666663,21,NumStorePurchases,3,11,7,6,8
1150,1899,83532.0,0,0,2013-09-26,36,1,1.0,3.0,266.66666666666663,14,NumCatalogPurchases,3,11,4,6,4
10172,1988,68655.0,0,0,2012-08-10,95,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,4,5,11
11191,1986,41411.0,0,0,2013-12-07,11,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
9707,1969,55212.0,0,1,2012-11-23,65,2,1.0,1.5,266.66666666666663,17,NumStorePurchases,3,11,4,2,11
6245,1950,59292.0,0,1,2013-06-13,71,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,3,5,8
8234,1973,27190.0,1,0,2013-08-15,13,1,1.0,3.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
1411,1952,82623.0,0,0,2013-11-10,58,0,0.0,0.0,266.66666666666663,15,NumCatalogPurchases,3,11,2,9,4
8553,1965,44300.0,1,1,2013-06-23,65,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
1826,1970,84835.0,0,0,2014-06-16,0,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,4,4,6
8842,1971,30372.0,1,1,2012-12-25,33,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
11030,1976,33181.0,1,0,2014-01-03,90,1,1.0,3.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
2579,1957,71113.0,0,1,2013-12-17,95,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,6,7,9
175,1986,71952.0,1,0,2013-01-10,93,2,1.0,1.5,266.66666666666663,20,NumWebPurchases,3,11,8,4,8
9185,1966,69759.0,0,0,2013-10-28,38,0,0.0,0.0,266.66666666666663,15,NumCatalogPurchases,3,11,4,6,5
11056,1974,72099.0,0,0,2012-10-27,18,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,3,4,10
9365,1976,60000.0,0,1,2012-12-22,57,0,0.0,0.0,266.66666666666663,19,NumWebPurchases,3,11,11,3,5
6201,1978,38643.0,1,1,2013-11-29,45,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
2061,1955,50737.0,0,1,2013-05-11,61,1,1.0,3.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
6184,1969,68462.0,0,0,2012-12-12,6,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,3,3,8
6142,1943,65073.0,0,0,2013-08-20,65,0,0.0,0.0,266.66666666666663,13,NumWebPurchases,3,11,5,3,5
4107,1948,46681.0,0,2,2013-10-08,52,0,0.0,0.0,266.66666666666663,14,NumCatalogPurchases,3,11,4,6,4
7274,1957,78618.0,0,0,2012-09-28,87,1,1.0,3.0,266.66666666666663,21,NumStorePurchases,3,11,4,7,10
9336,1969,62187.0,0,1,2014-03-22,38,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,6,2,10
2958,1978,28442.0,2,0,2014-02-24,53,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,1,4
933,1978,37717.0,1,0,2012-11-23,31,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
5837,1967,51479.0,1,1,2012-12-28,67,0,0.0,0.0,266.66666666666663,15,NumWebPurchases,3,11,6,3,6
10704,1969,54803.0,0,1,2012-08-21,65,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,6,2,9
5125,1960,79530.0,0,0,2013-05-17,64,0,0.0,0.0,266.66666666666663,25,NumStorePurchases,3,11,4,10,11
4432,1976,31615.0,1,0,2013-03-16,82,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
5955,1962,72025.0,0,0,2012-11-17,27,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,4,3,8
2928,1975,52614.0,0,1,2012-12-01,63,0,0.0,0.0,266.66666666666663,14,NumStorePurchases,3,11,2,4,8
5680,1984,35684.0,1,0,2014-04-22,66,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
10313,1975,48178.0,1,1,2012-10-28,69,0,0.0,0.0,266.66666666666663,10,NumWebPurchases,3,11,5,1,4
2557,1970,29548.0,1,0,2013-08-29,52,1,1.0,3.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
1245,1966,63810.0,0,1,2012-11-11,45,1,1.0,3.0,266.66666666666663,19,NumStorePurchases,3,11,4,3,12
1519,1972,38578.0,1,1,2013-06-22,2,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
10703,1975,46098.0,1,1,2012-08-18,86,0,0.0,0.0,266.66666666666663,7,NumWebPurchases,3,11,3,2,2
1726,1970,22585.0,0,0,2013-03-18,23,1,1.0,3.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
4459,1989,30279.0,1,0,2012-12-30,13,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
1729,1961,66426.0,0,1,2013-10-02,14,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,3,5,10
1517,1969,30822.0,1,0,2013-06-14,92,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
2098,1969,33581.0,2,0,2013-01-08,38,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
9543,1985,19986.0,1,0,2013-11-14,74,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,0,3
6878,1954,27421.0,0,0,2012-12-12,14,0,0.0,0.0,266.66666666666663,11,NumStorePurchases,3,11,4,1,6
3310,1973,35688.0,2,1,2012-08-22,94,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,1,4
2724,1981,36143.0,1,0,2014-03-30,33,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,0,1,2
948,1971,10245.0,1,0,2013-05-15,32,0,0.0,0.0,266.66666666666663,5,NumCatalogPurchases,3,11,1,2,2
6720,1968,43795.0,0,1,2013-10-16,11,1,1.0,3.0,266.66666666666663,14,NumWebPurchases,3,11,7,3,4
6202,1960,63381.0,0,1,2012-10-05,78,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,4,5,13
2066,1949,38823.0,0,1,2012-08-30,56,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
9799,1968,83664.0,1,1,2013-05-08,57,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,2,2,12
8318,1979,90300.0,0,0,2014-01-03,7,1,1.0,3.0,266.66666666666663,19,NumStorePurchases,3,11,5,6,8
5642,1979,62499.0,1,0,2013-12-09,0,0,0.0,0.0,266.66666666666663,10,NumStorePurchases,3,11,3,1,6
2669,1993,74293.0,0,0,2014-05-04,66,0,0.0,0.0,266.66666666666663,15,NumStorePurchases,3,11,5,4,6
455,1946,51012.0,0,0,2013-04-18,86,0,0.0,0.0,266.66666666666663,9,NumWebPurchases,3,11,4,1,4
7683,1968,70777.0,0,1,2014-02-25,80,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,5,3,12
3428,1991,68682.0,0,0,2013-10-06,56,0,0.0,0.0,266.66666666666663,23,NumStorePurchases,3,11,4,9,10
7414,1971,43824.0,1,1,2012-09-15,18,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,3,1,4
6354,1984,15345.0,1,0,2012-08-31,51,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,1,2
798,1987,23442.0,1,0,2012-12-24,71,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
8213,1980,14515.0,1,0,2012-11-09,71,0,0.0,0.0,266.66666666666663,7,NumStorePurchases,3,11,2,2,3
2488,1956,31395.0,1,1,2013-03-23,80,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
9999,1965,75276.0,0,0,2012-09-27,2,0,0.0,0.0,266.66666666666663,22,NumWebPurchases,3,11,9,4,9
7617,1974,42373.0,1,1,2013-08-15,83,0,0.0,0.0,266.66666666666663,8,NumStorePurchases,3,11,2,1,5
615,1960,30507.0,0,0,2013-03-11,29,0,0.0,0.0,266.66666666666663,10,NumWebPurchases,3,11,5,1,4
2552,1955,55521.0,1,2,2013-10-22,11,1,1.0,3.0,266.66666666666663,15,NumWebPurchases,3,11,6,3,6
194,1965,48006.0,1,1,2014-06-09,55,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
3645,1972,27213.0,1,0,2012-08-30,19,0,0.0,0.0,266.66666666666663,6,NumStorePurchases,3,11,2,0,4
8890,1971,65808.0,1,1,2014-05-30,1,0,0.0,0.0,266.66666666666663,11,NumWebPurchases,3,11,5,1,5
5049,1974,30351.0,1,0,2013-06-06,19,0,0.0,0.0,266.66666666666663,5,NumWebPurchases,3,11,3,0,2
9973,1963,50437.0,0,2,2012-10-17,28,0,0.0,0.0,266.66666666666663,16,NumStorePurchases,3,11,7,1,8
7301,1982,23616.0,1,0,2012-11-17,76,0,0.0,0.0,266.66666666666663,6,NumWebPurchases,3,11,3,0,3
10882,1976,53858.0,0,1,2012-11-09,50,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,4,3,6
7030,1955,66465.0,0,1,2013-03-30,1,1,1.0,3.0,266.66666666666663,32,NumStorePurchases,3,11,11,9,12
7422,1987,46923.0,1,0,2012-08-22,90,0,0.0,0.0,266.66666666666663,13,NumStorePurchases,3,11,5,1,7
3523,1962,75072.0,0,1,2013-01-23,83,0,0.0,0.0,266.66666666666663,17,NumStorePurchases,3,11,5,4,8
7106,1943,75865.0,0,0,2014-03-31,73,0,0.0,0.0,266.66666666666663,18,NumStorePurchases,3,11,3,5,10
6504,1975,19789.0,1,0,2013-11-20,24,1,1.0,3.0,266.66666666666663,6,NumStorePurchases,3,11,2,1,3
5067,1994,80134.0,0,0,2014-02-14,11,4,1.0,0.75,266.66666666666663,20,NumStorePurchases,3,11,2,7,11
4216,1981,91065.0,0,0,2013-02-22,33,2,1.0,1.5,266.66666666666663,25,NumCatalogPurchases,3,11,7,9,9
8581,1971,49505.0,1,1,2013-03-05,4,0,0.0,0.0,266.66666666666663,20,NumWebPurchases,3,11,10,2,8
5929,1973,37401.0,1,0,2014-05-06,14,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
3129,1983,30096.0,1,0,2014-05-22,30,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,2,0,3
6528,1982,18492.0,1,0,2014-06-05,75,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
1361,1974,82584.0,0,0,2013-06-04,26,2,1.0,1.5,266.66666666666663,15,NumStorePurchases,3,11,3,4,8
6932,1941,93027.0,0,0,2013-04-13,77,1,1.0,3.0,266.66666666666663,22,NumCatalogPurchases,3,11,7,10,5
7284,1953,48686.0,1,2,2013-12-04,8,0,0.0,0.0,266.66666666666663,3,NumStorePurchases,3,11,1,0,2
1340,1986,92910.0,0,0,2014-04-24,42,3,1.0,1.0,266.66666666666663,26,NumStorePurchases,3,11,6,7,13
8746,1989,75433.0,1,0,2014-04-05,28,2,1.0,1.5,266.66666666666663,17,NumStorePurchases,3,11,2,5,10
5987,1989,10404.0,1,0,2014-05-04,52,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,0,4
3767,1968,61314.0,0,1,2013-04-25,1,0,0.0,0.0,266.66666666666663,22,NumStorePurchases,3,11,5,5,12
3725,1961,84865.0,0,0,2013-05-09,1,4,1.0,0.75,266.66666666666663,15,NumStorePurchases,3,11,2,4,9
4324,1989,42387.0,1,0,2012-10-29,42,0,0.0,0.0,266.66666666666663,16,NumWebPurchases,3,11,8,1,7
238,1967,67309.0,1,1,2013-01-23,76,0,0.0,0.0,266.66666666666663,24,NumWebPurchases,3,11,9,6,9
6694,1964,75236.0,0,1,2013-11-25,27,0,0.0,0.0,266.66666666666663,24,NumStorePurchases,3,11,8,3,13
498,1970,30015.0,1,0,2014-02-02,28,0,0.0,0.0,266.66666666666663,5,NumStorePurchases,3,11,1,0,4
9347,1956,50943.0,0,1,2013-06-21,49,0,0.0,0.0,266.66666666666663,4,NumStorePurchases,3,11,1,0,3
9699,1966,67272.0,0,1,2013-12-21,12,0,0.0,0.0,266.66666666666663,20,NumStorePurchases,3,11,6,2,12
